sha256,filename,module_name,locations,paths,placement_count,size_bytes,vermagic,srcversion,depends_modinfo,modules_dep_dependencies,aliases,softdeps,license,description,import_modversion_count,export_count,normal_load_locations,recovery_load_locations,classification,classification_evidence
2f8341d3f920418f3d9f4b8f64299acf97e591ad232a6bbbf6298b63231eebde,ffa_v10.ko,ffa_v10,vendor_boot_platform,vendor_boot_platform:ffa_v10.ko,1,38688,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,arm-ffa,,GPL v2,Arm FF-A interface driver,41,5,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/trusted_mem
2fef911274ce81337df13f55ee886dec895ba4ab4a8a5614ae951243d4bb9940,task_turbo.ko,task_turbo,vendor_dlkm,vendor_dlkm:task_turbo.ko,1,100752,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,cpufreq_sugov_ext,cpufreq_sugov_ext.ko;gpueb.ko;mtk-mbox.ko;mtk_dynamic_loading_throttling.ko;mtk_gpu_hal.ko;mtk_gpufreq_wrapper.ko;mtk_low_battery_throttling.ko;mtk_mdpm.ko;mtk_pbm.ko;mtk_rpmsg_mbox.ko;mtk_tinysys_ipi.ko;thermal_interface.ko,,,GPL,MediaTek task-turbo,76,0,vendor_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/task_turbo
3056549e758fbdba8dd98b64c4d64e7e493c3e6836600f704ef53d1805a2b61a,ieee802154_6lowpan.ko,ieee802154_6lowpan,system_dlkm,system_dlkm:ieee802154_6lowpan.ko,1,64329,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,"6lowpan,ieee802154",6lowpan.ko;ieee802154.ko,rtnl-link-lowpan,,GPL,,64,0,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/ieee802154/6lowpan
30abac643ebc7428a5ff350741d22b0f4bdcf65a5a071f55ec7ba78d862ca750,tcpc_mt6375.ko,tcpc_mt6375,vendor_boot_platform,vendor_boot_platform:tcpc_mt6375.ko,1,67120,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,D27BCF95DDC8F09B632224B,"tcpc_class,pd_dbg_info",pd_dbg_info.ko;tcpc_class.ko,"of:N*T*Cmediatek,mt6375-tcpc;of:N*T*Cmediatek,mt6375-tcpcC*",,GPL v2,MT6375 USB Type-C Port Controller Interface Driver,63,0,vendor_boot_platform,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/typec/tcpc target-scoped (compatible=mediatek,mt6375-tcpc)"
313dc3182a1806334923562ca01dd1d6c43ebcc5a4fb38953f04ddf23b477883,reboot-mode.ko,reboot_mode,vendor_boot_platform;vendor_dlkm,vendor_boot_platform:reboot-mode.ko;vendor_dlkm:reboot-mode.ko,2,16712,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL v2,System reboot mode core library,16,4,vendor_dlkm,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:drivers/power/reset TARGET_FILES (exports=devm_reboot_mode_register,devm_reboot_mode_unregister,reboot_mode_register,reboot_mode_unregister)"
3259f9dd2cd03fa1ec73c97934c415ca51fa695f505421a8b7d6166473c7113d,monitor_hang.ko,monitor_hang,vendor_boot_platform,vendor_boot_platform:monitor_hang.ko,1,79232,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,mrdump,mrdump.ko,,,GPL,MediaTek MonitorHang Driver,89,3,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/monitor_hang TARGET_FILES (exports=monitor_hang_regist_ldt,register_hang_callback,unregister_hang_callback)"
32b8b933529b1db9f83df27089291ecb5891cea313c21a7db014a07d0feccf5f,ccci_fsm_scp.ko,ccci_fsm_scp,vendor_dlkm,vendor_dlkm:ccci_fsm_scp.ko,1,39520,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"ccci_util_lib,ccci_md_all,scp,mtk_tinysys_ipi",ccci_auxadc.ko;ccci_md_all.ko;ccci_util_lib.ko;ccmni.ko;mtk-mbox.ko;mtk_dynamic_loading_throttling.ko;mtk_low_battery_throttling.ko;mtk_mdpm.ko;mtk_pbm.ko;mtk_rpmsg_mbox.ko;mtk_tinysys_ipi.ko;rps_perf.ko;scp.ko,,,GPL,ccci scp driver,42,0,vendor_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/eccci/fsm
3308c852086498e12faad5f549210a402c9dd34a38e4a291c71fbf6ff3e20ffa,pd-chk-mt6878.ko,pd_chk_mt6878,vendor_boot_platform,vendor_boot_platform:pd-chk-mt6878.ko,1,38936,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"clk-common,clk-chk-mt6878",aee_aed.ko;clk-chk-mt6878.ko;clk-common.ko;device-apc-common.ko,,,GPL,,16,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/clk/mediatek
3378d4cb04e7b1a49ddac6a00f024d31bff9ba07681c086b63d075cbd3966670,log_store.ko,log_store,vendor_boot_platform,vendor_boot_platform:log_store.ko,1,38600,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,mrdump,mrdump.ko,,,GPL,MediaTek LogStore Driver,39,11,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/log_store TARGET_FILES (exports=disable_early_log,dt_get_log_store,get_last_boot_phase,get_pmic_boot_phase,get_pmic_interface,get_sram_header)"
345a9dabc4cae1833ac5a698e4aed529e1a93c1c1ead80bc38aa16f098e864ec,met_emi_api.ko,met_emi_api,vendor_dlkm,vendor_dlkm:met_emi_api.ko,1,12008,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"met,mtk_dramc,mtk-dvfsrc-helper",met.ko,,,GPL,MET_CORE,11,0,,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.;kernel_modules:met_emi_api
3723acfb3f7cc98bfe46d53bf5be36443d777aa3594c06afd4aa20a26757016c,iommu_debug.ko,iommu_debug,vendor_boot_platform,vendor_boot_platform:iommu_debug.ko,1,341104,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,aee_aed,aee_aed.ko,,,GPL v2,,50,26,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/iommu TARGET_FILES (exports=get_peri_iommu_id,mtk_iommu_debug_reset,mtk_iommu_get_mau_config,mtk_iommu_get_port_name,mtk_iommu_pm_trace,mtk_iommu_register_fault_callback)"
38c684d376fe58879b764e9b46a8657961113e9d7309411f0abcfaa5ff499ff7,mt6315-regulator.ko,mt6315_regulator,vendor_boot_platform,vendor_boot_platform:mt6315-regulator.ko,1,25496,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Cmediatek,mt6315_3-regulator;of:N*T*Cmediatek,mt6315_3-regulatorC*;of:N*T*Cmediatek,mt6315_6-regulator;of:N*T*Cmediatek,mt6315_6-regulatorC*;of:N*T*Cmediatek,mt6315_7-regulator;of:N*T*Cmediatek,mt6315_7-regulatorC*;of:N*T*Cmediatek,mt6315_8-regulator;of:N*T*Cmediatek,mt6315_8-regulatorC*;of:N*T*Cmediatek,mt6315_15-regulator;of:N*T*Cmediatek,mt6315_15-regulatorC*",,GPL,Regulator Driver for MediaTek MT6315 PMIC,22,0,vendor_boot_platform,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/regulator target-scoped (compatible=mediatek,mt6315_15-regulator,mediatek,mt6315_3-regulator,mediatek,mt6315_6-regulator,mediatek,mt6315_7-regulator)"
398ce0058798adf1d919dbd60856ed7b83e956f5d778ff6d3116e27468916fc7,gz_main_mod.ko,gz_main_mod,vendor_dlkm,vendor_dlkm:gz_main_mod.ko,1,159400,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"gz_tz_system,gz_trusty_mod,gz_ipc_mod,ffa_v10,mtk_sec_heap,tmem_ffa",gz_ipc_mod.ko;gz_trusty_mod.ko;gz_tz_system.ko;mtk_sec_heap.ko;tmem_ffa.ko,"of:N*T*Cmediatek,trusty-mtee-v1;of:N*T*Cmediatek,trusty-mtee-v1C*",,GPL v2;GPL,,77,0,vendor_dlkm,,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/geniezone target-scoped (compatible=mediatek,trusty-mtee-v1)"
39eecad8254c2fc69f9c8d52902b443b3adc64c79c4c6a529af19b4b1f2a9742,spi_tiny_co5300_lcd.ko,spi_tiny_co5300_lcd,vendor_dlkm,vendor_dlkm:spi_tiny_co5300_lcd.ko,1,323128,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,3058614C4D8DB62181261D9,"yft_devinfo,hynitron",hynitron.ko;yft_devinfo.ko,"spi:SSD1317;of:N*T*Chxytech,_spi_tiny_lcd;of:N*T*Chxytech,_spi_tiny_lcdC*",,GPL v2,"SSD1317, OEL Display Module, QG-9696TSWXG04 VER B, 4-wire I SPI, 8bit 1-data-line",58,0,vendor_dlkm,,ULEFONE_ONLY,Ulefone secondary-display driver; no convincing Nothing source match found
3ac1eab54f0e9d9455cb3d184bc07edd2fb02924a6db408b2b1db323105e0ae3,cmdq-sec-drv.ko,cmdq_sec_drv,vendor_dlkm,vendor_dlkm:cmdq-sec-drv.ko,1,97632,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"gz_tz_system,mtk-cmdq-drv-ext,mmprofile",gz_ipc_mod.ko;gz_trusty_mod.ko;gz_tz_system.ko,,,GPL v2;GPL v2;GPL v2,,104,21,vendor_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/cmdq/mailbox DIRECTORY_FALLBACK (exports=cmdq_sec_dump_notify_loop,cmdq_sec_dump_operation,cmdq_sec_dump_response,cmdq_sec_dump_secure_data,cmdq_sec_dump_secure_thread_cookie,cmdq_sec_err_dump)"
3b22b2d57ac875f35d99e20879a6f9905fbf394089034d3b68a7606385e61af1,nhc_mobility.ko,nhc_mobility,system_dlkm,system_dlkm:nhc_mobility.ko,1,12089,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,6lowpan,6lowpan.ko,,,GPL,6LoWPAN next header RFC6282 Mobility compression,3,0,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/6lowpan
3b3553cfee8269a075ac30646301f45b7ee923820676bb286b561b31dc9d217c,pd_dbg_info.ko,pd_dbg_info,vendor_boot_platform,vendor_boot_platform:pd_dbg_info.ko,1,20432,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,PD Debug Info Module,20,1,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/typec/tcpc TARGET_FILES (exports=pd_dbg_info)
3bb38591e3fd143dd151f4db9f146b1b555e73ebe191db1f3cf474ceddb0cbd8,device-apc-common.ko,device_apc_common,vendor_boot_platform,vendor_boot_platform:device-apc-common.ko,1,89552,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,aee_aed,aee_aed.ko,,,GPL,Mediatek Device APC Driver,41,6,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/soc/mediatek/devapc TARGET_FILES (exports=devapc_resume_noirq,devapc_suspend_noirq,mtk_devapc_probe,mtk_devapc_remove,register_devapc_power_callback,register_devapc_vio_callback)"
3bc4722c6550abb9cfd75d06602c2a1bff8d0b6af58708324479ef6a0d22c9b4,aw883xx_driver.ko,aw883xx_driver,vendor_dlkm,vendor_dlkm:aw883xx_driver.ko,1,331808,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL v2,ASoC AW883XX Smart PA Driver,74,2,vendor_dlkm,,NEEDS_ULEFONE_PORT,Awinic publishes GPL-2.0 AW883xx Smart PA driver source; port and compare against the Ulefone module instead of reconstructing from binary
3c060dcd5fa72e555ee04c19b96bb7eb0ecb626b28e7bba6eb6e3e7f306fb415,vcan.ko,vcan,system_dlkm,system_dlkm:vcan.ko,1,61369,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,can-dev,can-dev.ko,rtnl-link-vcan,,Dual BSD/GPL,virtual CAN interface,16,0,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/net/can
3e63fdd0af1a61bde3ed23045d62921ba48aa128bc3f97c86be0d09e13b831da,mtk_wdt.ko,mtk_wdt,vendor_boot_platform,vendor_boot_platform:mtk_wdt.ko,1,24992,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,35E7CF98C28EB0B77FA585B,,,"of:N*T*Cmediatek,mt2712-wdt;of:N*T*Cmediatek,mt2712-wdtC*;of:N*T*Cmediatek,mt6589-wdt;of:N*T*Cmediatek,mt6589-wdtC*;of:N*T*Cmediatek,mt8183-wdt;of:N*T*Cmediatek,mt8183-wdtC*;of:N*T*Cmediatek,mt8192-wdt;of:N*T*Cmediatek,mt8192-wdtC*;of:N*T*Cmediatek,mt8195-wdt;of:N*T*Cmediatek,mt8195-wdtC*",,GPL,Mediatek WatchDog Timer Driver,25,0,vendor_boot_platform,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/watchdog target-scoped (compatible=mediatek,mt2712-wdt,mediatek,mt6589-wdt,mediatek,mt8183-wdt,mediatek,mt8192-wdt) | kernel:drivers/watchdog target-scoped (compatible=mediatek,mt2712-wdt,mediatek,mt6589-wdt,mediatek,mt8183-wdt,mediatek,mt8192-wdt)"
3ed4f8942e1447473ea6d0a9e6bcca0caebe950f910c895c86b50b3a5e80b03e,mtk-wp.ko,mtk_wp,vendor_boot_platform,vendor_boot_platform:mtk-wp.ko,1,17008,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL v2,MediaTek SD/MMC Card Driver for WP,15,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/mmc/host
3fa85cc4811ab691ac337288056a2f0a518917ab8aa7e7b85946957b2378d45e,rt6160-regulator.ko,rt6160_regulator,vendor_boot_platform,vendor_boot_platform:rt6160-regulator.ko,1,21040,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Crichtek,rt6160;of:N*T*Crichtek,rt6160C*",,GPL v2,Richtek RT6160 Voltage Regulator Driver,26,0,vendor_boot_platform,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/regulator target-scoped (compatible=richtek,rt6160) | kernel:drivers/regulator target-scoped (compatible=richtek,rt6160)"
401796a258e5c4fbbc42272db2dc18d43bbedf8fd352cb3e100d5e4b9b265a1e,kfifo_buf.ko,kfifo_buf,vendor_boot_platform,vendor_boot_platform:kfifo_buf.ko,1,19688,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,,22,3,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:drivers/iio/buffer TARGET_FILES (exports=devm_iio_kfifo_buffer_setup_ext,iio_kfifo_allocate,iio_kfifo_free)"
41ccfd77c9ed5877b976ba432f29b9f005005792c05269a7260e341131a45def,pppox.ko,pppox,system_dlkm,system_dlkm:pppox.ko,1,64081,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,ppp_generic,ppp_generic.ko;slhc.ko,net-pf-24,,GPL,PPP over Ethernet driver (generic socket layer),13,5,system_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:drivers/net/ppp TARGET_FILES (exports=pppox_compat_ioctl,pppox_ioctl,pppox_unbind_sock,register_pppox_proto,unregister_pppox_proto)"
430d7b0cfe560de3296e117f93b68f15d9d0e9f491c38960eff62448c53bb806,mtk_ccuv.ko,mtk_ccuv,vendor_dlkm,vendor_dlkm:mtk_ccuv.ko,1,74248,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"mtk-smi-dbg,mtk-icc-core,system_heap,mrdump,aee_aed",,"of:N*T*Cmediatek,ccu_rproc;of:N*T*Cmediatek,ccu_rprocC*;of:N*T*Cmediatek,ccucammain;of:N*T*Cmediatek,ccucammainC*",,GPL v2;GPL v2;GPL v2,MTK CCU Rproc Driver;MTK CCU Rproc Driver;MTK CCU Rproc Driver,97,6,vendor_dlkm,,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: kernel_modules:mtkcam/ccusys target-scoped (compatible=mediatek,ccu_rproc,mediatek,ccucammain; exports=mtk_ccu_da_to_va,mtk_ccu_get_pdev,mtk_ccu_ipc_register,mtk_ccu_ipc_unregister,mtk_ccu_rproc_get_inforeg,mtk_ccu_rproc_ipc_send)"
43e34c4502ef9f5c7243e3bfc7cb64c2692d9d222f8eaa2b033dd4ef74f08b4d,mtk_sec_heap.ko,mtk_sec_heap,vendor_dlkm,vendor_dlkm:mtk_sec_heap.ko,1,74840,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"tmem_ffa,system_heap",gz_ipc_mod.ko;gz_trusty_mod.ko;gz_tz_system.ko;tmem_ffa.ko,,pre: apusys,GPL v2,,74,3,vendor_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/dma-buf/heaps TARGET_FILES (exports=dmabuf_to_secure_handle,is_mtk_sec_heap_dmabuf,is_support_secure_handle)"
447ae8199bd3ad10647dfbbeaab0846b72002894dad4a72818d879d934bc5066,mtk_gpu_hal.ko,mtk_gpu_hal,vendor_dlkm,vendor_dlkm:mtk_gpu_hal.ko,1,59208,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,MediaTek GPU HAL,10,83,vendor_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/gpu/mediatek/hal DIRECTORY_FALLBACK (exports=mtk_adaptive_power_notify,mtk_adaptive_power_notify_fp,mtk_custom_boost_gpu_freq,mtk_custom_boost_gpu_freq_fp,mtk_custom_get_gpu_freq_level_count,mtk_custom_get_gpu_freq_level_count_fp)"
44ec0fd9a49be4e7e19ef01f125ba3406aa792183031268b488f9a8126e76098,mtk_perf_ioctl.ko,mtk_perf_ioctl,vendor_dlkm,vendor_dlkm:mtk_perf_ioctl.ko,1,37952,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,MediaTek FPSGO perf_ioctl,19,25,vendor_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/performance
44eccbec74f4b4f59ad3090811ee9b71eb5efac5a0cbbe0a17505c7315c7afb4,ieee802154.ko,ieee802154,system_dlkm,system_dlkm:ieee802154.ko,1,281681,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,,,,,GPL v2,IEEE 802.15.4 configuration interface,86,11,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/ieee802154
44f71bdc995c2dee4f80559e3b1e9e65113648af9e0cf684957ec0da0b04fb6e,mtk-vmm-isp71-regulator.ko,mtk_vmm_isp71_regulator,vendor_dlkm,vendor_dlkm:mtk-vmm-isp71-regulator.ko,1,62752,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"mtk_ccu_mssv,mtk_ccu",mtk_ccuv.ko,,,GPL v2,VMM regulator driver,62,2,vendor_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/regulator TARGET_FILES (exports=mtk_ispdvfs_dbg_level,mtk_ispdvfs_fix_dvfs)"
4507afb9c2a59edffb8fcee902e99be1d979ec0afefc5e2ab91a8c774f124869,cdc_ncm.ko,cdc_ncm,system_dlkm,system_dlkm:cdc_ncm.ko,1,96137,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,"usbnet,cdc_ether",cdc_ether.ko;mii.ko;usbnet.ko,usb:v0BDBp*d*dc*dsc*dp*ic02isc0Dip00in*;usb:v1BC7p0036d*dc*dsc*dp*ic02isc0Dip00in*;usb:v413Cp81BBd*dc*dsc*dp*ic02isc0Dip00in*;usb:v413Cp81BCd*dc*dsc*dp*ic02isc0Dip00in*;usb:v413Cp*d*dc*dsc*dp*ic02isc0Dip00in*;usb:v0930p*d*dc*dsc*dp*ic02isc0Dip00in*;usb:v12D1p*d*dc*dsc*dp*ic02isc0Dip00in*;usb:v1519p0443d*dc*dsc*dp*ic02isc0Dip00in*;usb:v1546p1010d*dc*dsc*dp*ic02isc0Dip00in*;usb:v17E9p*d*dc*dsc*dp*ic02isc0Dip00in*;usb:v*p*d*dc*dsc*dp*ic02isc0Dip00in*,,Dual BSD/GPL,USB CDC NCM host driver,71,11,system_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:drivers/net/usb TARGET_FILES (exports=cdc_ncm_bind_common,cdc_ncm_change_mtu,cdc_ncm_fill_tx_frame,cdc_ncm_rx_fixup,cdc_ncm_rx_verify_ndp16,cdc_ncm_rx_verify_ndp32)"
451f4973798fbb500baeea50dfbccd5a3f5f5286f8c823eb4b68973122e2cf18,clk-mt6878-adsp.ko,clk_mt6878_adsp,vendor_boot_platform,vendor_boot_platform:clk-mt6878-adsp.ko,1,20672,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,clk-common,aee_aed.ko;clk-common.ko,,,GPL,,7,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/clk/mediatek
4541c81228ec0e70278e47d1f8bd6e81253aa28f9b3448c3f013a92ac7d19f86,emi-fake-eng.ko,emi_fake_eng,vendor_dlkm,vendor_dlkm:emi-fake-eng.ko,1,25416,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL v2,MediaTek EMI Fake Engine Driver,28,0,,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/memory/mediatek
466da31c3f159ca13de20f9174463bc837baebbf45c21e63fc0213f7197f6f47,mtk-vcodec-enc-v1.ko,mtk_vcodec_enc_v1,vendor_dlkm,vendor_dlkm:mtk-vcodec-enc-v1.ko,1,459424,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"mtk-vcodec-common,mtk-icc-core,mtk-mmdvfs-v3,mtk-smi-dbg,vcp,mtk_slbc,mtk_tinysys_ipi,emi,mtk-smi,iommu_debug",cpudvfs.ko;cpufreq_sugov_ext.ko;cpuqos_v3.ko;gpueb.ko;mtk-mbox.ko;mtk-vcodec-common.ko;mtk_dynamic_loading_throttling.ko;mtk_gpu_hal.ko;mtk_gpufreq_wrapper.ko;mtk_ioctl_powerhal.ko;mtk_low_battery_throttling.ko;mtk_mdpm.ko;mtk_pbm.ko;mtk_rpmsg_mbox.ko;mtk_tinysys_ipi.ko;powerhal_cpu_ctrl.ko;scheduler.ko;thermal_interface.ko;vcp.ko,"of:N*T*Cmediatek,mt8173-vcodec-enc;of:N*T*Cmediatek,mt8173-vcodec-encC*;of:N*T*Cmediatek,mt2712-vcodec-enc;of:N*T*Cmediatek,mt2712-vcodec-encC*;of:N*T*Cmediatek,mt8167-vcodec-enc;of:N*T*Cmediatek,mt8167-vcodec-encC*;of:N*T*Cmediatek,mt6771-vcodec-enc;of:N*T*Cmediatek,mt6771-vcodec-encC*;of:N*T*Cmediatek,mt6885-vcodec-enc;of:N*T*Cmediatek,mt6885-vcodec-encC*;of:N*T*Cmediatek,mt6873-vcodec-enc;of:N*T*Cmediatek,mt6873-vcodec-encC*;of:N*T*Cmediatek,mt6853-vcodec-enc;of:N*T*Cmediatek,mt6853-vcodec-encC*;of:N*T*Cmediatek,mt6983-vcodec-enc;of:N*T*Cmediatek,mt6983-vcodec-encC*;of:N*T*Cmediatek,mt6879-vcodec-enc;of:N*T*Cmediatek,mt6879-vcodec-encC*;of:N*T*Cmediatek,mt6895-vcodec-enc;of:N*T*Cmediatek,mt6895-vcodec-encC*;of:N*T*Cmediatek,mt6855-vcodec-enc;of:N*T*Cmediatek,mt6855-vcodec-encC*;of:N*T*Cmediatek,mt6985-vcodec-enc;of:N*T*Cmediatek,mt6985-vcodec-encC*;of:N*T*Cmediatek,mt6886-vcodec-enc;of:N*T*Cmediatek,mt6886-vcodec-encC*;of:N*T*Cmediatek,mt8195-vcodec-enc;of:N*T*Cmediatek,mt8195-vcodec-encC*;of:N*T*Cmediatek,mt6835-vcodec-enc;of:N*T*Cmediatek,mt6835-vcodec-encC*;of:N*T*Cmediatek,mt6897-vcodec-enc;of:N*T*Cmediatek,mt6897-vcodec-encC*;of:N*T*Cmediatek,mt6989-vcodec-enc;of:N*T*Cmediatek,mt6989-vcodec-encC*;of:N*T*Cmediatek,mt6878-vcodec-enc;of:N*T*Cmediatek,mt6878-vcodec-encC*;of:N*T*Cmediatek,venc_gcon;of:N*T*Cmediatek,venc_gconC*",,GPL v2;GPL v2,Mediatek video codec V4L2 encoder driver,230,0,vendor_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/media/platform/mtk-vcodec DIRECTORY_FALLBACK (compatible=mediatek,mt2712-vcodec-enc,mediatek,mt6771-vcodec-enc,mediatek,mt6835-vcodec-enc,mediatek,mt6853-vcodec-enc)"
