sha256,filename,module_name,locations,classification,classification_evidence
a7b8045ef8b091b4b50db28aafa73a8a3a3ecad4a7a361b3312d1685f119d7a0,fhctl.ko,fhctl,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/clk/mediatek
a7d47e7475bc42fe25b6684386909c3948c8783029e83a3bc186cacab022f9c5,zram.ko,zram,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/block/zram
a834066b8663e087c5060821cada90235ef3b9b5f8f7c680374f619516f2ba8d,last_bus.ko,last_bus,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/sda
a87b6538b92c13af5c400f7df41b6f47d1cd2a52fbeff199b13e8e562b0d51a6,camera_af_media.ko,camera_af_media,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/lens/vcm/v4l2/media target-scoped (compatible=mediatek,mtk_composite_v4l2_2)"
a94ab48614628ae58bdff72a24b554c80566d84f9efd54c2b21d755d0bb76baa,spmi-mtk-pmif.ko,spmi_mtk_pmif,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/spmi target-scoped (compatible=mediatek,mt6853-spmi,mediatek,mt6873-spmi,mediatek,mt6893-spmi) | kernel:drivers/spmi target-scoped (compatible=mediatek,mt6873-spmi)"
a99861a9127230eea670938b8cc87e9e96db7e93a9d24104eb4d70d63dc29992,ftdi_sio.ko,ftdi_sio,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/usb/serial
aa489fba54a5bce7208be0c1316b56a70da567ba50ec4dc2e42ab1656e7e146c,iommu_test.ko,iommu_test,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/iommu
aa4ce68ca8a1a6b062305f9dc92e41a0731706d5d5c0d1e132d7281e8924a358,ax88179_178a.ko,ax88179_178a,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/net/usb
aa87218770952354b2c6ce8db624a51ac086fff0401efde29573d85c188a0963,clk-fmeter-mt6878.ko,clk_fmeter_mt6878,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/clk/mediatek
aadf30cbe2bc37c615466fb4a5c6943734b81fb18161d86d7554c85e633ed60c,mtk-vmm-spm.ko,mtk_vmm_spm,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/vmm_spm
ab4f621e8933fb959374f7089ddd523a66f61f7c6a0033790efbeef5f27ff10f,mtk-scpsys-bringup.ko,mtk_scpsys_bringup,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/soc/mediatek
ab54fba1c0aba74665e93369c2f1506b6ff53172267a6a3de0b01a42c373bff8,usb_offload.ko,usb_offload,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/usb/usb_offload TARGET_FILES (exports=is_sram,mtk_offload_deinit_rsv_sram,mtk_offload_free_mem,mtk_offload_get_rsv_mem_info,mtk_offload_init_rsv_dram,mtk_offload_init_rsv_sram)"
ab595026ae7e05e44c54407df2f31062ed6a3bdaaf020f2cdcff18fe072db9b4,mtk_dcm.ko,mtk_dcm,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/dcm TARGET_FILES (exports=dcm_dump_state,is_dcm_initialized,mt_dcm_array_register,mt_dcm_common_init)"
abcbc74e4055ba566777449cbb157898a35b0b765e9a3fa58a786f9614a9c9ed,iommu_secure.ko,iommu_secure,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/iommu target-scoped (compatible=mediatek,common-apu-iommu0-bank1,mediatek,common-apu-iommu0-bank2,mediatek,common-apu-iommu0-bank3,mediatek,common-apu-iommu0-bank4; exports=ao_secure_dbg_switch_by_atf,mtk_iommu_sec_bk_init_by_atf,mtk_iommu_sec_bk_irq_en_by_atf,mtk_iommu_secure_bk_backup_by_atf,mtk_iommu_secure_bk_restore_by_atf,mtk_iommu_secure_bk_tf_dump)"
abd60919a4381340acc26e2525339d09622a13259ba926efe119f5ae16338419,gps_pwr.ko,gps_pwr,vendor_dlkm,DIRECT_SOURCE_MATCH,Nothing MT6878 publishes connectivity/gps/gps_pwr source and builds it as an external module
ac1e2c5203ab29e041e9dbfa8f2c6049d3774f2a9a78739713a4869f202e996b,mtk_usb_f_rndis.ko,mtk_usb_f_rndis,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/usb/usb_rndis DIRECTORY_FALLBACK (exports=mtk_rndis_add_hdr,mtk_rndis_borrow_net,mtk_rndis_deregister,mtk_rndis_free_response,mtk_rndis_get_next_response,mtk_rndis_msg_parser)"
aea51b40f7d041c0057674ac18bb46358f8063138482def632268a394a710338,backlight_cooling.ko,backlight_cooling,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/thermal/mediatek target-scoped (compatible=mediatek,backlight-cooler)"
af7313cada7194cf7aac2ca3b22ed66f988f2b2e4715d1eb019e5bea269d0398,aee_rs.ko,aee_rs,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/aee/aed
afc30ae378cbd9801a3400d01746d139284de99f8a7fc0b316f06e9ca5ba09c3,mtk_pep50.ko,mtk_pep50,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/power/supply DIRECTORY_FALLBACK (compatible=mediatek,charger,pe5)"
afe9cfdd5f4d13a7b15974e7a3ac351e0a52d6154b02d041609f73025862c878,mtk-mmc.ko,mtk_mmc,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/mmc/host target-scoped (compatible=mediatek,common-mmc-v2,mediatek,mt2701-mmc,mediatek,mt2712-mmc,mediatek,mt6779-mmc)"
b19db2ed44e9102e58851d2a9faba599e899fabc52071b65fcc1b069908df625,cmdq-platform-mt6878.ko,cmdq_platform_mt6878,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/cmdq/mailbox
b23648bcd8e09e4eff391e59eee17a7400896fb040967a83908dd95691542a49,mtk-cmdq-drv-ext.ko,mtk_cmdq_drv_ext,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/cmdq/mailbox DIRECTORY_FALLBACK (exports=append_by_event,cmdq_alloc_user_pool,cmdq_buf_cmd_parse,cmdq_buf_cmd_parse_buf,cmdq_chan_dump_dbg,cmdq_check_thread_complete)"
b36bb207c82813060afbae809b6505bb96bdb1a77e4b17677a4b8b84b71b1f09,mtk-mbox-mailbox.ko,mtk_mbox_mailbox,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/mailbox
b40e5c77c3b121a448ee910519995407e464e413221df9baf63dcad958c42e38,mmprofile.ko,mmprofile,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/mmp/dummy TARGET_FILES (exports=mmprofile_enable_event,mmprofile_enable_event_recursive,mmprofile_find_event,mmprofile_log,mmprofile_log_ex,mmprofile_log_meta) | device_modules:drivers/misc/mediatek/mmp/src TARGET_FILES (exports=mmprofile_enable,mmprofile_enable_event,mmprofile_enable_event_recursive,mmprofile_enable_ftrace_event,mmprofile_enable_ftrace_event_recursive,mmprofile_find_event)"
b416d0b22a4728661ea44e9c9dedf2a2ec075afa21c712fa8e38b6f0896fb64c,wmt_chrdev_wifi_connac2.ko,wmt_chrdev_wifi_connac2,vendor_dlkm,DIRECT_SOURCE_MATCH,Nothing MT6878 publishes the WLAN adaptor external-module source; exact module/API evidence identifies wmt_chrdev_wifi_connac2
b4d0828549daf632e7ba204bbbc93d1f1c8e862ae44560fc14aec47ed28e4b76,mt6375-battery.ko,mt6375_battery,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/power/supply DIRECTORY_FALLBACK (compatible=mediatek,mt6375-gauge)"
b4e53427fa2a888a7fe8876bc057aba3d94672827c91c65b984ee4ead27703c5,pptp.ko,pptp,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/net/ppp
b5accb2acde460ad90df40dd1c6d1a13a365e10b61bab841b9fba76630d83114,mtk-mml-mt6878.ko,mtk_mml_mt6878,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/gpu/drm/mediatek/mml
b5b6677cd34af02e0c9c868b2ee6281b2f52a6b8418c0147f88b1a9dd5025525,btqca.ko,btqca,system_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:drivers/bluetooth TARGET_FILES (exports=qca_read_soc_version,qca_send_pre_shutdown_cmd,qca_set_bdaddr,qca_set_bdaddr_rome,qca_uart_setup)"
b5cd837c26e7d356ee5b35b7a030e269e8f6120db2c478e7530e2e9d35473c20,mtk_panel_ext.ko,mtk_panel_ext,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/gpu/drm/mediatek/dummy_drm TARGET_FILES (exports=find_panel_ctx,find_panel_ext,mtk_drm_get_lcm_version,mtk_panel_detach,mtk_panel_ext_create,mtk_panel_remove) | device_modules:drivers/gpu/drm/mediatek/mediatek_v2 TARGET_FILES (exports=find_panel_ctx,find_panel_ext,mtk_drm_get_lcm_version,mtk_panel_detach,mtk_panel_ext_create,mtk_panel_remove)"
b5e5f08bcfe37ac8c81525b0d4fe514902b552cc45b7f99fbeda8b80f6c2aa0c,sc851x_charger.ko,sc851x_charger,vendor_boot_platform,ULEFONE_ONLY,SC851x charger module has no exact Nothing/public kernel source hit in the current audit
b769524e3852927cd3b906c9b774a3c2e886700eb8f8b3051d5703d865637617,sapu.ko,sapu,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/apusys/sapu
b7cf44b7609c215f2fb772e3c6e55b6de04ea311ccb5a8a0e9fde0b8ba20eeb6,thermal_interface.ko,thermal_interface,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/thermal/mediatek target-scoped (compatible=mediatek,therm_intf; exports=frs_data,get_catm_min_ttj,get_catm_ttj,get_cpu_ceiling_freq,get_cpu_temp,get_dsu_ceiling_freq)"
b7e09b0600c38d67fb8bc233327503c7e3be1d7dc5820c43d5eb775c45d75495,thermal_trace.ko,thermal_trace,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/thermal/mediatek
b82517127d6360f600e60d2b39d4970c61eab4263e7da67ee28fc5c94cb6715a,rt_pd_manager.ko,rt_pd_manager,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/typec/tcpc target-scoped (compatible=mediatek,rt-pd-manager)"
b86dcf5ba3236222a9e38af07d9b3122ba27ea68675ddda5708b6025142d0984,nhc_dest.ko,nhc_dest,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/6lowpan
b932d3f10dbde84185af252ca1b6be6ddee3c92ad9002b5e612267cd70cf5b4b,met_gpu_adv_api.ko,met_gpu_adv_api,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.;kernel_modules:met_gpu_adv_api
b9c93c039f612d3a38bd1be1796ee208b449ec73e8c8383cc48bf26d1b07c5d5,cdc_eem.ko,cdc_eem,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/net/usb
bacfccf1eda2f6c2fd3165872ad09f8709a97f2df4a65ce2649a7eb568634ee4,snd-soc-audiodsp-common.ko,snd_soc_audiodsp_common,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:sound/soc/mediatek/audio_dsp DIRECTORY_FALLBACK (compatible=mediatek,snd-audio-dsp; exports=RingBuf_Bridge_update_writeptr,RingBuf_Clear,RingBuf_Reset,RingBuf_copyFromUserLinear,RingBuf_getDataCount,RingBuf_getFreeSpace)"
bb4a48a1685dff388f5dfe1dd9f8ef1951588f1ce7bfdb3042fbe1c00381a61c,cmdq_helper_inf.ko,cmdq_helper_inf,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/mdp TARGET_FILES (exports=cmdqCoreRegisterCB,cmdqCoreRegisterDebugRegDumpCB,cmdq_clients,cmdq_core_query_first_err_mod,cmdq_core_save_first_dump,cmdq_core_should_print_msg)"
bb63d614894cd8b605f6bb1f2304aa90e9c5848d235e30522414b7eb45dcce4f,mtk_qos.ko,mtk_qos,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/qos DIRECTORY_FALLBACK (exports=get_qos_bound,get_qos_bound_apubw_mon,get_qos_bound_apulat_mon,get_qos_bound_buf,get_qos_bound_bw_threshold,get_qos_bound_count)"
bc03ecf9402ba4313b23bf18f55e696d0d09f0197e0d21091a50d9bd5fbd5314,vcp.ko,vcp,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/vcp/rv TARGET_FILES (exports=driver_init_done,dump_vcp_irq_status,feature_table,get_vcp_generation,get_vcp_semaphore,is_vcp_ready)"
bc34a4408d1ab4390239148f65e6934d56e3d9dd03fce1cb15022a68d86eca5c,btsdio.ko,btsdio,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/bluetooth
bc37930c954d5845e6ba27e9d2b594735594bcdb69bc73875b536434b3c08006,r8153_ecm.ko,r8153_ecm,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/net/usb
bc99873254826f5370b211b69e19a4b454ba9808a894ae20dc921ae28444632f,c2ps_perf_ioctl.ko,c2ps_perf_ioctl,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel_modules:mtkcam/sched/c2ps_ioctl TARGET_FILES (exports=c2ps_ioctl_root,c2ps_notify_add_task_fp,c2ps_notify_camfps_fp,c2ps_notify_init_fp,c2ps_notify_task_end_fp,c2ps_notify_task_scene_change_fp)"
bd23d2a5e901fe0698e4809c0a0623184bf506d417cbe41b237bd3225a292ed0,ccci_util_lib.ko,ccci_util_lib,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/ccci_util DIRECTORY_FALLBACK (exports=ccci_dump_write,ccci_event_log,ccci_get_md_check_hdr_inf,ccci_get_md_info_str,ccci_map_phy_addr,ccci_sysfs_add_modem)"
bd3d7ff1050d6cbb38857a173a56471e5c6a1a70b04903f74b28106c56be78c1,mtk_dramc.ko,mtk_dramc,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/memory/mediatek TARGET_FILES (exports=mtk_dramc_get_data_rate,mtk_dramc_get_ddr_type,mtk_dramc_get_mr4,mtk_dramc_get_steps_freq)"
bd73206abe478aa8c944cd37163df48ffd439eb69e3e866f91f0eecd08030775,mtk_gpu_qos.ko,mtk_gpu_qos,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/gpu/mediatek/gpu_bm DIRECTORY_FALLBACK (exports=MTKGPUQoS_getBW,MTKGPUQoS_is_inited,MTKGPUQoS_mode,MTKGPUQoS_setup)"
bd8ca23d52b6b0be01a269c7038f5ca9be7cf96939cab97bf15593ec7b27f6b5,ppp_generic.ko,ppp_generic,system_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: kernel:drivers/net/ppp target-scoped (alias=devname:ppp; exports=ppp_channel_index,ppp_dev_name,ppp_input,ppp_input_error,ppp_output_wakeup,ppp_register_channel)"
bdcdf47d25cba8530562b4b21e887399c6ce6acdd3f44124cf31b104a3a87ee8,mtk_gpu_power_throttling.ko,mtk_gpu_power_throttling,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/power_throttling target-scoped (compatible=mediatek,gpu-power-throttling)"
be99ac4480fc568fbbdda6e9c7237fb9234326c21069c9e46cf5a3c57348eb88,r8152.ko,r8152,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:drivers/net/usb TARGET_FILES (exports=rtl8152_get_version)
bf1313d489288a3df2ff5fcf6570a817270911a50ef6be6fb4cc72b27c75ea7e,tipc.ko,tipc,system_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:net/tipc DIRECTORY_FALLBACK (exports=tipc_dump_done,tipc_dump_start,tipc_nl_sk_walk,tipc_sk_fill_sock_diag)"
bf6a018906f73c7de25f55f4c40a700c02045aa0c5c3eb24245d36fe6afd975f,gzvm.ko,gzvm,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:arch/arm64/geniezone
bf8b1efdffba13a91e67d9bd9047eb0805decbe06713fe3ce05531c89782515e,mtk_dpc.ko,mtk_dpc,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/gpu/drm/mediatek/dpc
c07c26f9f5fffd2a9ff4ad0dcf06adbe55376a3410f88c0e5a36a0be2cb95fb1,mtk_pd_charging.ko,mtk_pd_charging,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/power/supply DIRECTORY_FALLBACK (compatible=mediatek,charger,pd)"
c0e656b107f3b56aecec7b97300945563a293ccd4c6294d68abfcb15df691c0b,mtk-mminfra-debug.ko,mtk_mminfra_debug,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/mminfra TARGET_FILES (exports=mtk_mminfra_off_gipc)
c13503baf7c13828d0d666cbd364d8cadaa7d1282442405c72d28073bd51235d,tkcore_drv.ko,tkcore_drv,vendor_boot_platform,ULEFONE_ONLY,TrustKernel TKCore TZ driver has no exact Nothing source hit
c15db994628b983d7920f8e7d3e5b393cfcca212ef649126c508df06e001ac11,met_sspm_api.ko,met_sspm_api,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.;kernel_modules:met_sspm_api
c1ce8ab9b8d245088b5a0583e1ff656c1cf4a495f5d26989ec167cce8ab37015,met_scmi_api.ko,met_scmi_api,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.;kernel_modules:met_scmi_api
c1e98148b06a21fdf2ac81bb67e3f0089fa43789d6a57a0bfd4cd8b41c0ac72a,pinctrl-mt6878.ko,pinctrl_mt6878,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/pinctrl/mediatek
c1f02c92e450fab8c0a68e2e637701df730c7a86a526d382cce5f9034e753384,tui-common.ko,tui_common,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/input/touchscreen TARGET_FILES (exports=register_tpd_tui_request,tpd_enter_tui,tpd_exit_tui)"
c25b2d66b69dc16855fa2c0e20beffb8a2915f9d57a82aa1127c33465f9b6ac5,mtk-cam-isp7sp.ko,mtk_cam_isp7sp,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:isp7sp/cam
c2e2913908ee919dae1009aa1f483ced08fb8e1b85d64d34c58d2dd64b0f2a7f,libarc4.ko,libarc4,system_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:lib/crypto DIRECTORY_FALLBACK (exports=arc4_crypt,arc4_setkey)"
c328c3f2f52445ea63e6eba6260dc6e9266b86bb67f30db6371a02c616bd847a,clk-mt6878-img.ko,clk_mt6878_img,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/clk/mediatek
c3308bb74dffce8a580374661aaf70b8c9d1a232c7a51b04ce12cd868ddd79c0,clk-mt6878.ko,clk_mt6878,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/clk/mediatek TARGET_FILES (exports=mt6878_pll_force_off)
c4f3cc9f4d4542be924bb151cebfa9704785188f0e2754e0d67a4bcf2be18f15,mtk_charger_framework.ko,mtk_charger_framework,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/power/supply DIRECTORY_FALLBACK (compatible=mediatek,charger; exports=chr_get_debug_level,mtk_chg_enable_vbus_ovp)"
c4fde329f57f4736593968c6eafd05be66377162efa11b94fe49cea1d0e35b2d,clk-chk-mt6878.ko,clk_chk_mt6878,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/clk/mediatek TARGET_FILES (exports=dump_clk_event,get_mt6878_reg_value,get_subsys_reg_dump_mt6878,print_subsys_reg_mt6878,set_subsys_reg_dump_mt6878)"
c51a910a3df3db3d56f93d60e13c6b08f3263087f67c693dec1923a0bea96e37,mtk-vmm-notifier.ko,mtk_vmm_notifier,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/vmm TARGET_FILES (exports=vmm_isp_ctrl_notify)
c610fd72394b57c049aab933433126ac1a9d6eb362d8f1e3e26c156e9d793f8e,mtk_battery_oc_throttling.ko,mtk_battery_oc_throttling,vendor_boot_platform;vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/power_throttling target-scoped (compatible=mediatek,mt6359p-battery_oc_throttling,mediatek,mt6375-battery_oc_throttling,mediatek,mt6377-battery_oc_throttling; exports=bat_oc_set_ppb_mode,register_battery_oc_notify)"
c672dd1ba09ab5b730ad11be96eb4403aa412d974b0f3b7f499de0d69476d1ec,mtk-scp-audiocommon.ko,mtk_scp_audiocommon,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:sound/soc/mediatek/audio_scp DIRECTORY_FALLBACK (compatible=mediatek,scp-audio-mbox; exports=hook_scp_ipi_queue_recv_msg_handler,is_audio_mbox_init_done,is_scp_audio_ready,scp_audio_ipi_registration,scp_audio_ipi_unregistration,scp_send_message)"
c7faa3ba4d8f14e4d24087f1dbd9f7c7c492e384214d571def17fb087de1458e,aw36518_v2.ko,aw36518_v2,vendor_dlkm,NEEDS_ULEFONE_PORT,Awinic publishes AW36518/AW3651X Android driver resources; Ulefone's V2 module requires integration/ABI comparison
c827e52efea8a4e447707186e41114ce71facd5c6e548e4c5788def113772249,mt6363-regulator.ko,mt6363_regulator,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/regulator
c89b74b83eed59dba189f681ac73a56ffcfb8152907f060413b562734c047eb8,snd-soc-tfa98xx.ko,snd_soc_tfa98xx,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:sound/soc/codecs/tfa98xx
c9d769756514fdc11a445ab2cd050ae58d76a915eeae4da644665d0248d80d33,ufs-mediatek-dbg.ko,ufs_mediatek_dbg,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/ufs TARGET_FILES (exports=ufs_mtk_dbg_cmd_hist_disable,ufs_mtk_dbg_cmd_hist_enable,ufs_mtk_dbg_dump,ufs_mtk_dbg_get_aee_buffer,ufs_mtk_dbg_register,ufs_mtk_dbg_tp_register)"
ca66d7fd5606bc2e12dd613a45a5fb657a0e282380d7b86a4458889d1797619a,vtskin_temp.ko,vtskin_temp,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/thermal/mediatek target-scoped (compatible=mediatek,mt6878-virtual-tskin,mediatek,mt6897-virtual-tskin,mediatek,mt6983-virtual-tskin,mediatek,mt6985-virtual-tskin)"
ca82fe20fd6db599a0f13b9dd77cea01958fe1ae978650cbbfc03f853a6e98da,uload_ind.ko,uload_ind,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/performance/uload_ind
