relocation_section	offset	type	symbol	addend
.rela.exit.data	0x0000000000000000	R_AARCH64_ABS64	cleanup_module	+0
.rela.eh_frame	0x000000000000001c	R_AARCH64_PREL32	.text	+4
.rela.eh_frame	0x000000000000004c	R_AARCH64_PREL32	.text	+78
.rela.eh_frame	0x0000000000000088	R_AARCH64_PREL32	.text	+3c4
.rela.eh_frame	0x00000000000000c0	R_AARCH64_PREL32	.text	+488
.rela.eh_frame	0x00000000000000f4	R_AARCH64_PREL32	.text	+600
.rela.eh_frame	0x0000000000000124	R_AARCH64_PREL32	.text	+678
.rela.eh_frame	0x000000000000015c	R_AARCH64_PREL32	.init.text	+4
.rela.eh_frame	0x0000000000000188	R_AARCH64_PREL32	.exit.text	+4
.rela.eh_frame	0x00000000000001b4	R_AARCH64_PREL32	.text	+81c
.rela.eh_frame	0x00000000000001ec	R_AARCH64_PREL32	.text	+904
.rela.eh_frame	0x000000000000022c	R_AARCH64_PREL32	.text	+a84
.rela.eh_frame	0x0000000000000260	R_AARCH64_PREL32	.text	+bcc
.rela.eh_frame	0x0000000000000298	R_AARCH64_PREL32	.text	+c4c
.rela.eh_frame	0x00000000000002dc	R_AARCH64_PREL32	.text	+1110
.rela.eh_frame	0x0000000000000308	R_AARCH64_PREL32	.text	+1148
.rela.eh_frame	0x0000000000000340	R_AARCH64_PREL32	.text	+139c
.rela.gnu.linkonce.this_module	0x0000000000000170	R_AARCH64_ABS64	init_module	+0
.rela.gnu.linkonce.this_module	0x00000000000003d8	R_AARCH64_ABS64	cleanup_module	+0
